github_path,raw_url,sha,local_path,filename,section,last_synced_at,sitemap_lastmod
docs/User Guide/channels/email/email_setup/open_pixel_and_click_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/email_setup/open_pixel_and_click_tracking/index.md,236c5629dabf9d260d0f35824e0ab3a89338a102,braze_user_guide_md/docs/User Guide/channels/email/email_setup/open_pixel_and_click_tracking/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/channels/email/email_setup/setting_up_ips_and_domains/amazon_ses/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/email_setup/setting_up_ips_and_domains/amazon_ses/index.md,8b81517f0e7a33c3f3f5b38d247d694a9e39b178,braze_user_guide_md/docs/User Guide/channels/email/email_setup/setting_up_ips_and_domains/amazon_ses/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-05T17:26:50+00:00
docs/User Guide/channels/email/email_setup/setting_up_ips_and_domains/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/email_setup/setting_up_ips_and_domains/index.md,4643afcbc5aea0640333c1636f50be099469437f,braze_user_guide_md/docs/User Guide/channels/email/email_setup/setting_up_ips_and_domains/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T23:04:34+00:00
docs/User Guide/channels/email/email_setup/ssl/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/email_setup/ssl/index.md,af60e8ccf05093c55d5c194d3af46d95deedbf30,braze_user_guide_md/docs/User Guide/channels/email/email_setup/ssl/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-03T14:53:59+00:00
docs/User Guide/channels/email/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/faq/index.md,57e16ddc5c84392542b178028dc2b766b9ad41af,braze_user_guide_md/docs/User Guide/channels/email/faq/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-05T14:14:05+00:00
docs/User Guide/channels/email/html_editor/css_inline/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/html_editor/css_inline/index.md,15c503cc73be8f9bca1516fd6280d5e25833ba7a,braze_user_guide_md/docs/User Guide/channels/email/html_editor/css_inline/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/channels/email/html_editor/gmail_promotions_tab/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/html_editor/gmail_promotions_tab/index.md,5f0928b98663abe3f09c2f16dea8dc5edb628471,braze_user_guide_md/docs/User Guide/channels/email/html_editor/gmail_promotions_tab/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/email/html_editor/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/html_editor/index.md,a8be9c0907c5d72d06d612187251354a219f5d7f,braze_user_guide_md/docs/User Guide/channels/email/html_editor/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-28T20:53:07+00:00
docs/User Guide/channels/email/html_editor/troubleshooting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/html_editor/troubleshooting/index.md,77d4050aa719368e70095a1adfead7e3a5cadcf8,braze_user_guide_md/docs/User Guide/channels/email/html_editor/troubleshooting/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-04-24T19:56:41+00:00
docs/User Guide/channels/email/inbox_vision/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/inbox_vision/index.md,ff7c74f339fc6dc7ded94cb6e36db551411c6132,braze_user_guide_md/docs/User Guide/channels/email/inbox_vision/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/email/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/index.md,02a5b05c4fd623772095b6dc3938a2d841690051,braze_user_guide_md/docs/User Guide/channels/email/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/email/reporting/analytics_glossary/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/reporting/analytics_glossary/index.md,bd267d15fc9427ee13cde310d98690ca8251544d,braze_user_guide_md/docs/User Guide/channels/email/reporting/analytics_glossary/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-05T16:44:59+00:00
docs/User Guide/channels/email/reporting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/reporting/index.md,4133ec4348a703cdf6af4a1beb2434673be2fb17,braze_user_guide_md/docs/User Guide/channels/email/reporting/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:45:08+00:00
docs/User Guide/channels/email/subscriptions/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/subscriptions/index.md,fe6a250a959ee27b16c0634c9dd60b5a812ddf11,braze_user_guide_md/docs/User Guide/channels/email/subscriptions/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-27T15:26:37+00:00
docs/User Guide/channels/email/use_cases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/email/use_cases/index.md,416bc0a3cd4ef81e7753c2804dd47b9b90155f4c,braze_user_guide_md/docs/User Guide/channels/email/use_cases/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/channels/in_app_messages/best_practices/ios_app_rating_prompt/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/best_practices/ios_app_rating_prompt/index.md,1dc3f647ae1504405106ed19226b0ae47daa0b70,braze_user_guide_md/docs/User Guide/channels/in_app_messages/best_practices/ios_app_rating_prompt/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/channels/in_app_messages/best_practices/prep_guide/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/best_practices/prep_guide/index.md,fe5c8f2ec9829a70edcf68913b05114ebf7a1eaf,braze_user_guide_md/docs/User Guide/channels/in_app_messages/best_practices/prep_guide/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-04-03T17:21:58+00:00
docs/User Guide/channels/in_app_messages/customize/dark_mode_themes/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/customize/dark_mode_themes/index.md,dd2a708d0f872e2b90e30392e68a5a140e9acd72,braze_user_guide_md/docs/User Guide/channels/in_app_messages/customize/dark_mode_themes/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-26T19:02:29+00:00
docs/User Guide/channels/in_app_messages/customize/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/customize/index.md,71475c3f2379d0277a6df5e3ee7f659031b6fb64,braze_user_guide_md/docs/User Guide/channels/in_app_messages/customize/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-05T23:00:42+00:00
docs/User Guide/channels/in_app_messages/customize/style_settings/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/customize/style_settings/index.md,cfb7e7f689a940cdba0929d7f9980682631add59,braze_user_guide_md/docs/User Guide/channels/in_app_messages/customize/style_settings/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/customize/video_in_custom_html/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/customize/video_in_custom_html/index.md,cd9cdb7bf22fa93297965b048205302fb1a7e6dc,braze_user_guide_md/docs/User Guide/channels/in_app_messages/customize/video_in_custom_html/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-04-03T17:21:58+00:00
docs/User Guide/channels/in_app_messages/drag_and_drop/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/drag_and_drop/index.md,a2b914d937319248f2134a1995df5a221322140a,braze_user_guide_md/docs/User Guide/channels/in_app_messages/drag_and_drop/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-26T19:02:29+00:00
docs/User Guide/channels/in_app_messages/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/faq/index.md,f3a0340c41a5ed85f67405623c74ae9d1f89d6db,braze_user_guide_md/docs/User Guide/channels/in_app_messages/faq/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/index.md,13e975eecc7e09d760976af8e924befcc450c03a,braze_user_guide_md/docs/User Guide/channels/in_app_messages/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/message_types/custom_html/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/custom_html/index.md,3a586acf20713ee1763cfe29559ec6ff68d1dab3,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/custom_html/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-05T16:31:45+00:00
docs/User Guide/channels/in_app_messages/message_types/email_capture_form/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/email_capture_form/index.md,84f412d009f855a71d161a3d48a563a0128411c9,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/email_capture_form/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-27T19:46:18+00:00
docs/User Guide/channels/in_app_messages/message_types/fullscreen/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/fullscreen/index.md,c82923daa4089ef96ff6b0390a78db832535af2d,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/fullscreen/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/message_types/modal/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/modal/index.md,2023603461d0421c36c8f4cc22bc28af1e81c783,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/modal/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/channels/in_app_messages/message_types/simple_survey/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/simple_survey/index.md,9d7239018dd4373d306ffbb619c0245aac564a64,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/simple_survey/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/message_types/slideup/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/message_types/slideup/index.md,1fdb11c62bc2d9d71a94220bcbcc3b2d8f693164,braze_user_guide_md/docs/User Guide/channels/in_app_messages/message_types/slideup/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/in_app_messages/reporting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/reporting/index.md,e5c3062b8384e703778aab84511d03ff746cb7d7,braze_user_guide_md/docs/User Guide/channels/in_app_messages/reporting/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-01T19:21:55+00:00
docs/User Guide/channels/in_app_messages/traditional/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/in_app_messages/traditional/index.md,dd72c8d0724bb4b1bfa500f5d755be03a49dfff2,braze_user_guide_md/docs/User Guide/channels/in_app_messages/traditional/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-11T15:58:01+00:00
docs/User Guide/channels/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/index.md,009cca01417c7d3d3ca4f5b9036f8ec320794093,braze_user_guide_md/docs/User Guide/channels/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-04-07T16:30:38+00:00
docs/User Guide/channels/kakaotalk/create_kakaotalk_message/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/kakaotalk/create_kakaotalk_message/index.md,0b8e1c5d41c1c3e020365fa8870a7c443df515ef,braze_user_guide_md/docs/User Guide/channels/kakaotalk/create_kakaotalk_message/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-20T22:15:10+00:00
docs/User Guide/channels/kakaotalk/kakaotalk_click_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/kakaotalk/kakaotalk_click_tracking/index.md,3d6e6ed7d85820654a97cec3a3f3f57086780e87,braze_user_guide_md/docs/User Guide/channels/kakaotalk/kakaotalk_click_tracking/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-04-07T16:16:24+00:00
docs/User Guide/channels/kakaotalk/kakaotalk_reporting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/kakaotalk/kakaotalk_reporting/index.md,e75b8ab9ef5f7086edbe739ad79a1c4dbb43a91d,braze_user_guide_md/docs/User Guide/channels/kakaotalk/kakaotalk_reporting/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-01T19:21:55+00:00
docs/User Guide/channels/kakaotalk/kakaotalk_setup/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/kakaotalk/kakaotalk_setup/index.md,cd40c536d45c6f5a91b5f42abd4f1e196f203630,braze_user_guide_md/docs/User Guide/channels/kakaotalk/kakaotalk_setup/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-06-05T15:25:50+00:00
docs/User Guide/channels/line/create_a_line_message/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/line/create_a_line_message/index.md,e5d7d3bb327d43fbdade52bfd03c5c3b29a1dfd8,braze_user_guide_md/docs/User Guide/channels/line/create_a_line_message/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-20T22:15:10+00:00
docs/User Guide/channels/line/create_a_line_message/line_click_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/line/create_a_line_message/line_click_tracking/index.md,1565908a833ab94a68c968796bcd8d089090c337,braze_user_guide_md/docs/User Guide/channels/line/create_a_line_message/line_click_tracking/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-13T17:11:57+00:00
docs/User Guide/channels/line/create_a_line_message/message_types/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/line/create_a_line_message/message_types/index.md,b52df70c687fc106139de03ec24b2aba0ac59003,braze_user_guide_md/docs/User Guide/channels/line/create_a_line_message/message_types/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/line/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/line/index.md,e329218c7ba8720889503c8bec7cb4fb6c82e54d,braze_user_guide_md/docs/User Guide/channels/line/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/channels/line/line_setup/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/channels/line/line_setup/index.md,09f3f3bf5d9337d84fe05f4d96835745d8544f5d,braze_user_guide_md/docs/User Guide/channels/line/line_setup/index.md,index.md,channels,2026-06-10T11:58:16.563899+00:00,2026-05-22T17:56:28+00:00
